invoice_id,vendor_id,vendor_name,invoice_date,due_date,amount,item_count,payment_status,description,is_fraud,anomaly_reason
95dc22ec,1492,Parker-Brown,2025-10-01,2025-10-29,1905.63,2,Pending,MaintenanceService - customer support included,1,Suspicious text validation
2903b134,1576,"Rocha, Stone and Brown",2025-05-24,2025-05-23,2936.61,1,Paid,USB Drive - installation included,1,Due date earlier than invoice date
c8475947,2025,Coleman Inc,2025-07-07,2025-07-27,2201.48,10,Paid,Pen Set - installation included,0,Normal
8aafaa1e,1372,Marshall LLC,2025-08-29,2025-10-10,1936.45,7,Pending,Cleaning Service - for office use,0,Normal
6c23344c,1342,Ruiz Ltd,2025-09-20,2025-11-01,597.56,2,Paid,USB Drive - for office use,0,Normal
cb3ece4a,1859,Sanchez and Sons,2025-09-22,2025-10-22,693.95,10,Paid,Mouse - bulk order,0,Normal
11cdab8c,1699,Guzman-Lee,2025-05-16,2025-06-27,3998.64,8,Pending,CleaningService - customer support included,1,Suspicious text validation
fbccbef6,1998,"Davis, Fischer and Lopez",2025-04-26,2025-04-19,4463.28,9,Unpaid,Installation Service - installation included,1,Due date earlier than invoice date
8d15bae4,1105,"Cooper, Howe and Alvarado",2025-07-04,2025-08-18,1146.74,7,Pending,Laptop - for office use,0,Normal
908421c4,1126,Aguilar-Hill,2025-09-15,2025-10-19,3252.08,9,Unpaid,Notebook- customer support included,1,Suspicious text validation
73056085,2008,Jones-Kaufman,2025-05-07,2025-06-13,4209.05,3,Pending,Router - bulk order,0,Normal
d5f0c483,1353,"Thompson, Chase and Wilson",2025-04-29,2025-05-29,4300.59,6,Unpaid,CleaningService - customer support included,1,Suspicious text validation
dc6046ae,1280,Sanders-Brewer,2025-05-15,2025-06-20,4764.99,10,Unpaid,Monitor- quarterly maintenance,1,Suspicious text validation
ff706030,2095,Arnold-Smith,2025-09-20,2025-10-23,1265.52,4,Paid,Notebook - installation included,0,Normal
23f7d004,1743,White Inc,2025-09-25,2025-10-16,516.79,3,Paid,Printer - monthly supply,0,Normal
a0ab6ae3,1221,"Delgado, Jones and Scott",2025-06-16,2025-07-04,4849.86,3,Paid,Software Subscription - for office use,0,Normal
cf97cf8f,1536,Fleming PLC,2025-05-11,2025-05-31,10283.4,2,Paid,Notebook - installation included,1,Suspicious invoice amount
c3a7cc83,1988,Lewis LLC,2025-07-31,2025-08-16,823.74,7,Unpaid,Stationery Set - monthly supply,1,Duplicate invoice ID
eba5845b,2022,Rodriguez-French,2025-09-06,2025-10-06,2496.47,10,Pending,CoffeeMachine - urgent delivery,1,Suspicious text validation
3e9283fa,1521,Wiley Inc,2025-06-13,2025-07-26,465.81,1,Unpaid,Office Desk - installation included,0,Normal
b897969b,1767,Riddle-Lewis,2025-06-26,2025-07-12,3087.78,3,Paid,Software Subscription - bulk order,0,Normal
5e1564f5,1601,"Gray, Hernandez and Patterson",2025-09-30,2025-10-27,3972.33,2,Pending,Coffee Machine - quarterly maintenance,0,Normal
7178743e,1118,Andersen-Miller,2025-10-01,2025-11-14,3612.63,8,Unpaid,Coffee Machine - quarterly maintenance,0,Normal
99d19d7c,1829,Hawkins Ltd,2025-09-23,2025-11-07,3126.27,6,Paid,Keyboard - quarterly maintenance,0,Normal
3a798313,1738,Jackson-Jordan,2025-10-18,2025-11-10,672.76,9,Paid,Monitor - monthly supply,0,Normal
7a5258d3,2081,"Lane, Dixon and Hamilton",2025-07-10,2025-08-01,3723.45,7,Unpaid,Laptop - customer support included,0,Normal
321c081b,1989,Moon Ltd,2025-08-22,2025-09-14,1722.34,8,Unpaid,Stationery Set - bulk order,0,Normal
4e845286,1113,Wiggins-Shea,2025-08-14,2025-09-10,1498.09,3,Pending,Notebook - for office use,0,Normal
af9a7699,1195,"Pratt, Kelley and Logan",2025-07-20,2025-08-28,4488.06,10,Pending,Keyboard - installation included,1,Duplicate invoice ID
8ac1c975,1037,"Luna, Jones and Lozano",2025-05-09,2025-06-04,4584.3,9,Paid,USB Drive - quarterly maintenance,0,Normal
ce783ded,1575,"Bird, Wilkinson and Johnson",2025-05-22,2025-06-24,3474.21,4,Paid,Consulting Services - monthly supply,0,Normal
bdff67e6,1850,Hill-Potts,2025-08-05,2025-08-24,756.91,7,Pending,USB Drive - for office use,0,Normal
533643ef,1662,Alvarez Group,2025-08-31,2025-09-23,4536.62,7,Unpaid,Coffee Machine - for office use,0,Normal
dc9dd4c6,1160,"Barker, Kelley and Ramsey",2025-04-27,2025-05-15,410.47,10,Paid,Laptop - customer support included,0,Normal
3b9f1347,1488,"Gomez, Jones and Alexander",2025-09-06,2025-10-18,1678.11,4,Unpaid,Maintenance Service - customer support included,0,Normal
a382b445,1536,Hardin-Decker,2025-05-24,2025-06-11,4253.66,9,Paid,Stationery Set - quarterly maintenance,0,Normal
b14c130f,1587,Gomez-Richardson,2025-09-26,2025-11-09,4497.41,7,Pending,Notebook - quarterly maintenance,0,Normal
41263e57,1665,Campbell Inc,2025-09-07,2025-10-14,3239.64,3,Unpaid,Notebook - for office use,0,Normal
9ec79324,1191,"Gomez, Serrano and Wood",2025-08-10,2025-09-12,4783.96,4,Unpaid,Software Subscription - customer support included,0,Normal
930188b3,1867,Garner Inc,2025-08-01,2025-09-04,3123.74,9,Pending,Projector- for office use,1,Suspicious text validation
77df3fa9,1807,Hays-Smith,2025-08-29,2025-09-14,1795.09,2,Unpaid,Consulting Services - for office use,0,Normal
28e47179,1308,"Higgins, Valdez and Tate",2025-06-14,2025-07-23,932.18,2,Unpaid,Notebook - customer support included,0,Normal
1103e41e,1510,Greer Ltd,2025-07-06,2025-08-15,4665.4,8,Unpaid,Maintenance Service - for office use,0,Normal
c622b1e3,1866,Richards and Sons,2025-10-18,2025-11-14,2529.04,10,Unpaid,Cleaning Service - installation included,0,Normal
29a62c18,1094,Fisher PLC,2025-06-12,2025-07-17,406.79,6,Unpaid,Notebook- urgent delivery,1,Suspicious text validation
31faeda6,1605,Sanford-Coleman,2025-04-27,2025-06-06,806.4,10,Pending,USB Drive - quarterly maintenance,0,Normal
aa875091,1773,Rodriguez-Hodge,2025-05-28,2025-07-02,1788.99,1,Paid,Router - customer support included,0,Normal
abc9e5d2,1632,"Huerta, Johnson and Valdez",2025-05-17,2025-06-25,1078.61,3,Paid,Office Desk - bulk order,1,Duplicate invoice ID
dca0ed4d,2017,Welch PLC,2025-08-14,2025-09-12,916.7,7,Paid,Cleaning Service - urgent delivery,0,Normal
d36131db,1063,Crawford Inc,2025-08-26,2025-09-17,4963.49,5,Unpaid,Software Subscription - urgent delivery,0,Normal
4fca5812,1748,"Gardner, Reid and Hamilton",2025-07-06,2025-08-12,395.19,5,Pending,Maintenance Service - installation included,0,Normal
1ce241b5,1520,"Herrera, Brown and Hughes",2025-08-27,2025-09-26,4121.09,9,Pending,Software Subscription - monthly supply,0,Normal
d6f36b24,1539,Martinez PLC,2025-07-21,2025-08-30,137.79,10,Unpaid,Projector - quarterly maintenance,0,Normal
eb5defe4,1016,"Hunt, Jimenez and Humphrey",2025-05-14,2025-06-26,4283.52,10,Pending,Mouse - customer support included,0,Normal
834f6183,1112,Morales and Sons,2025-05-30,2025-07-05,2193.31,7,Paid,Notebook - customer support included,0,Normal
f1aaeeb9,1811,Simmons-Kelley,2025-07-13,2025-08-07,4524.23,9,Unpaid,Router - quarterly maintenance,0,Normal
3f234f22,1526,Cline Inc,2025-06-02,2025-07-11,4546.52,7,Pending,Stationery Set - urgent delivery,0,Normal
8199959c,1041,"Moreno, Miller and Vazquez",2025-06-21,2025-07-09,954.73,2,Unpaid,Delivery Service - for office use,0,Normal
e5d406ab,1353,"Smith, Hernandez and Morgan",2025-09-05,2025-10-12,46103.5,4,Paid,Router - urgent delivery,1,Suspicious invoice amount
786e8b57,1584,Murray-Lopez,2025-09-14,2025-10-13,4311.47,6,Pending,Monitor - for office use,1,Duplicate invoice ID
8b15bf3d,2066,Davis PLC,2025-06-07,2025-07-20,3910.6,5,Unpaid,Keyboard - urgent delivery,0,Normal
9c70c67a,1899,"Wilkins, Wong and Clark",2025-05-17,2025-06-23,2820.26,9,Unpaid,StationerySet - installation included,1,Suspicious text validation
2da488f7,1201,Griffin and Sons,2025-05-23,2025-06-10,1583.68,2,Pending,Consulting Services - for office use,0,Normal
1b7bea55,1983,Mitchell-Bryant,2025-07-13,2025-08-14,1515.25,8,Pending,DeskChair - for office use,1,Suspicious text validation
88aec98b,1323,"Cruz, Reyes and Smith",2025-07-11,2025-07-29,3754.46,4,Unpaid,Projector - monthly supply,0,Normal
710d4237,1652,Shaffer LLC,2025-06-11,2025-07-24,3262.84,10,Unpaid,Laptop - monthly supply,0,Normal
3c51a970,1635,Mitchell-Mullen,2025-08-18,2025-08-17,456.59,10,Paid,Keyboard - customer support included,1,Due date earlier than invoice date
52dadc3b,1913,"Ortiz, Williams and Stanley",2025-07-03,2025-07-19,1205.07,5,Pending,Office Desk - installation included,0,Normal
07670c97,1165,Gray Inc,2025-10-17,2025-11-04,239.64,7,Pending,Delivery Service - monthly supply,0,Normal
8f80bd86,1148,Chavez-Sanders,2025-06-07,2025-07-01,1147.79,3,Unpaid,Mouse - bulk order,0,Normal
5955fd74,1530,Richmond-Robertson,2025-05-31,2025-07-15,2069.43,3,Unpaid,DeliveryService - monthly supply,1,Suspicious text validation
403dbdc6,1356,"Thomas, Barker and Sanders",2025-09-23,2025-10-16,1469.55,7,Paid,Cleaning Service - installation included,0,Normal
9a8fa862,1951,Diaz-Garcia,2025-06-21,2025-07-23,322.35,3,Paid,Pen Set - urgent delivery,0,Normal
6e2da66a,2017,"Hall, King and Nicholson",2025-07-12,2025-07-31,2796.81,2,Pending,Printer - for office use,0,Normal
f8cbb7fb,1000,"Jackson, Ponce and Myers",2025-09-28,2025-10-14,21756.65,9,Paid,USB Drive - for office use,1,Suspicious invoice amount
816e7b84,1433,"Crawford, Anderson and Mathews",2025-06-02,2025-07-09,360.795,3,Paid,Coffee Machine - installation included,1,Suspicious invoice amount
46d6f995,1277,"Johns, Jacobson and Mccullough",2025-10-03,2025-10-23,1552.71,4,Pending,Router - urgent delivery,0,Normal
e7d9008b,1467,"Pope, Hill and Norris",2025-08-31,2025-10-12,1950.58,6,Paid,Notebook - customer support included,0,Normal
bc273fff,1664,Hawkins-George,2025-09-10,2025-10-25,4621.38,3,Paid,Cleaning Service - for office use,0,Normal
58aeb929,1757,Miller Group,2025-04-26,2025-05-24,3004.09,5,Paid,Cleaning Service - installation included,0,Normal
41768c6d,1542,Jones-Dillon,2025-08-05,2025-08-26,2889.33,10,Unpaid,Coffee Machine - for office use,0,Normal
ba10c0de,1347,"Acevedo, Sosa and Pugh",2025-09-21,2025-10-17,4437.92,4,Paid,Maintenance Service - urgent delivery,0,Normal
e77eaf63,1336,Ferguson-Sullivan,2025-08-25,2025-10-07,4853.77,4,Pending,Monitor - customer support included,0,Normal
43d1de74,1476,"Martin, Roberts and Richardson",2025-07-13,2025-07-31,4245.66,3,Pending,Coffee Machine - customer support included,0,Normal
c92a3c57,1723,Briggs Inc,2025-07-30,2025-08-21,4464.45,2,Unpaid,Stationery Set - monthly supply,1,Duplicate invoice ID
5a2e01d7,1182,Hayden-Christian,2025-10-07,2025-11-19,858.8,3,Paid,Delivery Service - installation included,0,Normal
7d56d124,2042,"Williams, Campbell and Duncan",2025-10-16,2025-11-30,319.83,5,Paid,Printer - bulk order,0,Normal
2d5671b9,1875,Graham-Reid,2025-05-01,2025-06-07,877.19,2,Paid,DeskChair - monthly supply,1,Suspicious text validation
25a9a0ce,1061,"Stevenson, Cochran and Allen",2025-09-27,2025-10-28,2278.58,10,Unpaid,Router - monthly supply,0,Normal
fb1bce30,1813,"Cummings, Hall and Beck",2025-05-27,2025-07-04,3798.13,6,Pending,Pen Set - quarterly maintenance,0,Normal
f80e23d0,1856,Olson PLC,2025-05-02,2025-06-12,589.37,5,Paid,Delivery Service - customer support included,0,Normal
e9758c01,1454,Richmond-Pierce,2025-07-28,2025-07-23,2706.85,9,Unpaid,Projector - customer support included,1,Due date earlier than invoice date
b74f8f2d,1715,"Avila, Freeman and Burnett",2025-10-05,2025-11-11,4643.68,8,Pending,Printer - installation included,0,Normal
da04d8a9,1784,"Valdez, Knight and Johnston",2025-06-18,2025-07-27,1912.21,7,Unpaid,Office Desk - monthly supply,0,Normal
d540e2f1,1345,"Rodriguez, Hernandez and Hartman",2025-06-16,2025-07-20,27167.399999999998,2,Pending,Desk Chair - customer support included,1,Suspicious invoice amount
ef37321c,1627,"Patterson, Thompson and Elliott",2025-08-17,2025-09-29,1164.87,1,Unpaid,Router - for office use,0,Normal
c3bb33bb,1568,Campbell-Nichols,2025-08-13,2025-09-22,737.06,9,Pending,Printer - installation included,0,Normal
edf30500,1362,Pittman LLC,2025-05-20,2025-06-07,372.65,8,Pending,Router - monthly supply,0,Normal
48937411,1779,"Wilson, Warren and Myers",2025-09-12,2025-09-28,2109.21,8,Paid,Mouse - bulk order,0,Normal
7f28faf0,1283,Mitchell Group,2025-06-26,2025-07-15,877.71,3,Unpaid,Pen Set - quarterly maintenance,0,Normal
3d6a110f,1382,Green LLC,2025-10-13,2025-10-31,2532.15,3,Pending,Installation Service - customer support included,0,Normal
c8f8354b,1819,Williams Ltd,2025-05-06,2025-06-20,3163.37,6,Pending,CoffeeMachine - urgent delivery,1,Suspicious text validation
587e9361,1127,"Bradley, Ware and Cook",2025-09-08,2025-10-22,2227.44,5,Pending,InstallationService - quarterly maintenance,1,Suspicious text validation
5db5c2a1,1292,"Jones, Robbins and Johnson",2025-05-30,2025-06-23,2229.18,9,Paid,Router - urgent delivery,0,Normal
7d7e48f0,1843,Gibbs-Hernandez,2025-05-05,2025-06-09,973.89,3,Paid,Laptop - bulk order,0,Normal
8f54b8b8,1235,Adams-Schmidt,2025-05-29,2025-07-01,3223.26,4,Paid,Keyboard - for office use,0,Normal
8cabeeba,1355,Whitaker-Cantu,2025-08-17,2025-09-19,2982.77,1,Paid,Printer- installation included,1,Suspicious text validation
2c60ea61,2036,Patel-Scott,2025-09-23,2025-11-05,571.71,1,Paid,Delivery Service - for office use,0,Normal
f41a3bf3,1608,Benitez-Mosley,2025-10-21,2025-11-07,173.73,10,Unpaid,USB Drive - quarterly maintenance,0,Normal
2bc9b28a,2049,Sanchez PLC,2025-10-20,2025-12-03,1726.37,9,Paid,Printer - bulk order,0,Normal
7af95fc3,1372,Wagner-Marquez,2025-08-05,2025-08-31,1763.03,4,Paid,Monitor - bulk order,0,Normal
7ddaf5ac,1875,"Blevins, Gardner and Adams",2025-09-03,2025-10-14,2784.65,10,Pending,Laptop - customer support included,0,Normal
52f44362,1711,"Mccormick, Neal and Marshall",2025-04-27,2025-06-01,4565.55,1,Pending,Pen Set - monthly supply,0,Normal
099c5aaa,1894,"Reeves, Barker and Moreno",2025-08-12,2025-09-08,3558.84,8,Paid,Notebook - installation included,0,Normal
f9b0fd05,1884,Mahoney LLC,2025-08-19,2025-09-24,2172.85,10,Pending,Mouse - bulk order,0,Normal
3c6b4bb9,1884,Baker Inc,2025-05-21,2025-06-19,578.98,5,Paid,PenSet - monthly supply,1,Suspicious text validation
23e3dc9b,1851,"Hughes, Carter and Andersen",2025-06-27,2025-08-10,1175.41,6,Paid,Delivery Service - urgent delivery,0,Normal
b0b98b3e,1117,"Brown, Harris and Williams",2025-06-13,2025-07-20,307.89300000000003,5,Pending,Projector - urgent delivery,1,Suspicious invoice amount
bf1b38c1,1562,"Miller, Villegas and Young",2025-05-06,2025-05-31,4245.72,3,Pending,Whiteboard - customer support included,0,Normal
f07a0e15,1180,Hamilton Inc,2025-07-27,2025-08-31,188.46,1,Pending,Mouse - customer support included,0,Normal
4e320d7d,1677,"White, White and Harper",2025-07-31,2025-08-25,4315.4,3,Unpaid,Coffee Machine - customer support included,0,Normal
1a9842b5,1633,Cummings-Barry,2025-06-05,2025-07-05,2388.83,7,Pending,Software Subscription - monthly supply,0,Normal
7b078295,1684,Schultz Ltd,2025-07-29,2025-08-28,1957.63,6,Unpaid,Consulting Services - customer support included,0,Normal
5ecbed3d,1850,"Mitchell, Edwards and Steele",2025-09-02,2025-09-30,4356.75,6,Unpaid,Software Subscription - installation included,0,Normal
46ce51df,1702,"Wilson, Thornton and Buck",2025-05-09,2025-06-12,4013.79,9,Unpaid,Coffee Machine - for office use,0,Normal
32c98870,2096,"Johnson, Porter and Dyer",2025-07-21,2025-08-27,3030.79,2,Pending,Stationery Set - installation included,0,Normal
9f325eb1,1102,"Gregory, Adams and Ellis",2025-06-10,2025-06-07,1590.52,2,Pending,Office Desk - quarterly maintenance,1,Due date earlier than invoice date
2d2f3732,1843,Andersen-Carey,2025-07-30,2025-08-23,24883.600000000002,9,Pending,Whiteboard - for office use,1,Suspicious invoice amount
134dd093,1526,Hebert and Sons,2025-07-12,2025-08-01,4227.4,5,Pending,USB Drive - customer support included,0,Normal
580f78db,1557,"Rowland, Stone and Robbins",2025-08-01,2025-09-05,3499.07,5,Pending,USB Drive - monthly supply,0,Normal
245516eb,1867,Romero and Sons,2025-07-17,2025-08-01,842.41,6,Pending,Pen Set - urgent delivery,0,Normal
47ac3ccd,1385,Abbott-Barnes,2025-08-01,2025-08-29,3241.47,4,Unpaid,Laptop - for office use,0,Normal
6e1f26c8,1314,"Thornton, Young and Sims",2025-05-13,2025-05-29,644.96,10,Unpaid,Monitor - urgent delivery,0,Normal
6db878e6,1064,Buchanan LLC,2025-05-25,2025-06-18,913.95,4,Pending,Router - for office use,0,Normal
270931b2,1812,Harrison-Castillo,2025-10-20,2025-11-16,4722.46,3,Paid,Projector - installation included,0,Normal
ef34f8ef,1683,Gibbs Inc,2025-07-27,2025-08-23,2493.79,5,Paid,Coffee Machine - for office use,0,Normal
afe258d0,2024,Mcdonald PLC,2025-06-09,2025-06-28,1841.14,7,Pending,Maintenance Service - customer support included,0,Normal
25f42c11,1293,"Patrick, Patterson and Black",2025-08-20,2025-09-07,754.6,1,Pending,Router - bulk order,0,Normal
89bbc980,1936,Hansen and Sons,2025-09-28,2025-10-25,3406.5,6,Paid,Router - customer support included,0,Normal
0ef32513,1260,Gardner Ltd,2025-09-20,2025-10-26,2724.56,7,Pending,Desk Chair - monthly supply,0,Normal
6602d7b7,1963,Banks PLC,2025-10-01,2025-11-10,3244.88,6,Unpaid,Mouse - installation included,0,Normal
824c5c57,1689,Benson PLC,2025-07-13,2025-08-26,2478.77,8,Paid,Keyboard - monthly supply,0,Normal
04e03c53,1732,Walsh-Sullivan,2025-08-18,2025-09-16,3777.69,1,Unpaid,Projector - for office use,0,Normal
c113c751,1141,Schroeder Group,2025-10-07,2025-10-29,3324.12,9,Paid,Notebook - for office use,0,Normal
60092e00,1985,Harper PLC,2025-10-19,2025-10-14,764.92,5,Pending,Office Desk - monthly supply,1,Due date earlier than invoice date
72bfa1a9,2053,Jackson LLC,2025-08-20,2025-09-13,4803.77,1,Unpaid,Maintenance Service - bulk order,0,Normal
5010de5a,1124,Santos-Herrera,2025-09-27,2025-10-25,3904.04,1,Unpaid,Maintenance Service - for office use,0,Normal
91d4c341,1042,Clark-Robles,2025-06-08,2025-07-08,1507.67,9,Paid,Whiteboard - quarterly maintenance,0,Normal
deee91c3,1683,Henry-Walker,2025-09-28,2025-11-05,945.59,3,Pending,Software Subscription - installation included,0,Normal
c69e1615,2020,Sellers Group,2025-10-21,2025-11-16,2921.45,9,Paid,Printer - quarterly maintenance,0,Normal
61689c61,1695,Martin-Jones,2025-10-05,2025-10-01,518.59,8,Paid,Mouse - for office use,1,Due date earlier than invoice date
be553dd4,1210,Matthews and Sons,2025-06-26,2025-08-02,4563.99,4,Pending,Printer - bulk order,0,Normal
6918b9a2,1197,"Perkins, Wolfe and King",2025-09-21,2025-10-14,3643.64,5,Unpaid,Mouse - quarterly maintenance,0,Normal
5c39f802,1194,Rodgers-Medina,2025-10-09,2025-11-19,3841.45,1,Paid,Stationery Set - for office use,0,Normal
63c271de,1881,Fleming and Sons,2025-08-21,2025-09-07,18224.9,2,Paid,Printer - urgent delivery,1,Suspicious invoice amount
508efa67,1025,Terry PLC,2025-10-05,2025-10-21,786.19,2,Pending,Desk Chair - monthly supply,0,Normal
98628213,1540,Sandoval-Floyd,2025-06-09,2025-07-17,1891.27,6,Pending,Desk Chair - urgent delivery,0,Normal
f09ccbbf,1728,Freeman Group,2025-08-17,2025-09-28,607.47,9,Unpaid,Delivery Service - installation included,0,Normal
3e0522ba,1765,"Webb, Russell and Perry",2025-05-28,2025-05-21,4126.25,9,Pending,Laptop - quarterly maintenance,1,Due date earlier than invoice date
fcfb2a59,1967,Sanders-Nguyen,2025-05-09,2025-06-07,3044.28,8,Unpaid,Printer - customer support included,0,Normal
292ec8d2,1070,Roberts PLC,2025-04-30,2025-05-24,182.99,3,Pending,Monitor - quarterly maintenance,0,Normal
2e61b741,1296,Mcgee Inc,2025-06-14,2025-07-20,2415.28,8,Paid,Laptop - for office use,0,Normal
7799cb4b,2069,"Mendoza, Ramsey and Graves",2025-09-17,2025-10-20,4854.37,2,Pending,Notebook - quarterly maintenance,0,Normal
bf77da95,1850,Walker Inc,2025-08-13,2025-09-17,4630.63,3,Pending,USBDrive - monthly supply,1,Suspicious text validation
88ae63f0,1951,Gonzalez and Sons,2025-08-29,2025-10-04,4069.55,7,Unpaid,Router - customer support included,0,Normal
d0b0cff3,1268,"Vaughan, Hart and Page",2025-10-16,2025-11-21,3415.91,1,Paid,InstallationService - urgent delivery,1,Suspicious text validation
a0630b17,1317,Diaz and Sons,2025-07-03,2025-07-31,970.09,6,Paid,PenSet - quarterly maintenance,1,Suspicious text validation
41bacbb3,1606,"Lewis, Brown and Simpson",2025-08-24,2025-09-10,3961.06,3,Pending,Keyboard - for office use,0,Normal
1a857521,1655,"Lloyd, Watts and Smith",2025-09-19,2025-10-08,4170.25,8,Pending,Monitor - urgent delivery,0,Normal
